"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"67",4772.78557876423,37902.0891798557,25465.4801723423,18569.0569213645,31772.5653725824,22363.6116769362,16857.6027152353,14820.924535046,13279.6957637972,12361.9522534224,5044.07663122208,6720.11964664625,16960.6414071883,7507.28564160932,4151.07019378353,2143.27625664138,9786.99107266938,10305.0303685653,15740.041594746,8280.47541589208,4243.70033767118,2576.64777750404,2909.84050608146,72.8109648856397,423.562528644212,743.913780380304,998.378729144805,440.527538248779,724.631943452443,981.317048264285,1164.97842905168,369.340101236716,554.881885946834,1334.8537560271,1625.48131133256,1575.56989661111,1352.94179124393
"68",57909.6841856932,41403.4921957748,90967.9561868194,13658.8319101338,34644.9896292595,61935.9084112452,9375.0185172124,28936.0285392099,7383.42904832518,8050.27632282568,76535.6153067877,22933.0750755169,45914.9670972635,13083.587980582,14555.811589909,6655.67036591602,13013.2647739214,17718.8453621443,13145.5478563244,16285.081435598,6796.47993462758,8409.95264192023,30941.5871823372,26158.4480133307,6408.02759604917,3618.97701169325,157.938540420178,1283.46487892232,2076.4590736004,1047.57708761171,1963.48496376354,2536.36654904529,1100.40786634166,2121.807480822,4486.20659021996,1171.39715964038,1882.50413116463
"69",NA,NA,NA,NA,1146.06227730563,2288.92435450821,13599.4012100003,80990.1449658641,41047.7662217386,23858.3075499539,16344.7464573332,12745.492545622,10472.6054024354,9100.78524442777,7909.70598575118,7040.49359929019,6395.24907022879,6071.19468609993,6559.3808642418,6999.2043270225,8673.32903071553,8558.74634968895,8519.21183979771,8565.3482436121,8880.44940463461,2685.08341186155,3577.518959432,4694.53053336995,5586.61833528004,585.714186967906,1250,1714.4289766698,888.84022648397,1734.96571735481,4880.68472030229,3738.38868726962,5643.97328667679
"70",6945,17085,118615,6000,7420,5250,9455,25500,2670,1225,6855,17240,2515,815,560,30410,680,330,345,280,60,25,NA,5,610,NA,10,5,10,745,200,15,15,5,5,0,4840
"71",45,8565,1340,55,35,100,30,20,10,30,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",17360,19960,13810,15360,11360,8250,2000,910,12065,44010,1045,485,85,1020,115,5,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0
"73",35,205,100,1470,435,75,110,4585,55,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0
"74",29285,12230,5840,25140,32380,3015,7185,5775,31765,41800,475,290,65,15,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0
"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,595,585,800,435,690,3485,595,1200,3240,155,45,40,30,95,270,10,5,0,255,10,35,60,10,0,75,1030,20,35
"76",12510,5320,4345,8405,10555,1345,15650,1175,2900,7070,NA,NA,NA,NA,NA,5,0,15,0,4960,795,0,0,0,0,0,0,0,0,0,0,0,0,590,0,NA,0
"77",52865,12605,620,490,100,85,150,5515,NA,145,80,70,165,55,20,60,120,115,5,5,100,0,0,0,10,5,0,0,5,0,25,10,5,0,0,0,180
"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,704858.734901002,874829.716942283,3120318.92605994,2302199.45716685,1886404.60244221,2094989.05607712,1996982.87952254,1141736.82529235,1983457.44314246,2783226.2627941,1851800.8477641,1616338.16512605,1873611.96088484,1994011.91042738,1441517.77789726,1952306.52197667,2069360.72781218,1271163.74136204,647527.736907553,1324791.41923405,655851.453846119,1404445.07541516,581399.988438758,525842.865158207,479393.788285232,561196.22304071,321525.826837406,344513.789741496
"79",27747017.697536,24376478.5883682,22988905.7250822,28228114.6519034,26099542.498167,24858330.1342605,31993271.0180413,24043572.4704111,23048491.8658432,16147824.0221897,15511310.4875605,14395837.6399964,12226408.7561274,11174667.5325436,9811800.76087905,10427177.7711532,12305942.757203,11111602.5941739,10027519.3586005,10660329.7539134,11776821.8597413,11523979.601926,11429295.1246677,11202434.2298483,10965479.4499361,11527225.1561346,10596019.0151421,10116885.5488752,10586363.9052281,9404429.84536807,8145671.12838133,5663113.35541037,4099692.29002315,237365.34334014,972450.209329239,1362729.6911062,107346.438822746
"80",5375,9485,30900,28625,49515,2255,1005,4680,6240,2780,675,895,21640,6165,1175,1140,925,1020,735,NA,1205,1215,2920,1670,475,435,320,285,820,2215,1425,535,0,210,20,NA,125
"81",797814.326826019,1093313.72126468,1115742.024833,925898.782499388,612433.151288,491376.489093022,525050.008824542,360213.136606406,252822.054559734,199465.127904206,183284.821386939,155138.055536366,137371.209497837,96499.4434451682,74545.4820903438,71239.0663052876,79942.560925397,77857.6825966915,83900.5677677236,146786.062553083,176657.323215625,191125.260168016,218507.370181843,707.455650993947,1299.21356140517,1804.53642818065,2488.66867480165,3102.77363655564,3971.67288149417,5283.41563176902,6079.29618685457,7473.98436989358,8443.47448761461,3568,2127.81867782411,2729.51411187287,404.781168605209
"82",868141.128360302,428095.460228616,509654.801441,511154.988073402,298228.940125221,154533.521088226,116553.662064223,131469.852774233,154350.27646289,62264.8267903021,151117.812680226,271314.266864429,219836.662447152,147774.428710608,107465.159119347,13661.451409588,16721.9181672861,90682.3311282877,130363.626048606,62985.8821786556,63768.3928320995,97881.0928412664,42882.1867196949,120453.918948402,11806.6626313598,9968.12857882985,7044.62961059649,54301.3258890011,53671.2864475539,6952.56257061881,4500.19943893084,9454.97580768456,9063.93177168425,7043.4964399541,12161.894449138,6918.74053042686,1851.77409440895
"83",120,70,195,810,1870,660,70,55,115,70,50,40,40,35,10,5,5,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,5,0,5,15
"84",1140,39320,645,685,15025,9755,2190,970,145,1150,4955,330,705,7775,110,95,60,40,70,180,95,10,620,580,10,45,2695,4655,25,115,350,1055,250,15,400,40,210
"85",356195,92115,131855,385745,375200,106530,103135,460940,146070,26115,117290,325065,84450,30790,185655,162980,206270,20360,14540,7285,NA,46925,54910,2995,675,2195,1605,8085,1755,1860,25945,0,0,8995,795,NA,20210
"86",26330,14075,5820,1180,335,150,185,150,28630,18255,1540,0,0,0,75,20,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1160,0,0,0
"87",1174,1594,2080.28274735959,5385.11440732353,6929.45593949348,7744.62204345335,14180.5297823406,37842.6880296425,39349.9894108047,34767.311061786,30077.7654854918,31548.380349493,47156.0760337315,41268.0107302055,35100.1865688623,31698.3032843651,51058.1152166493,428,225.719023295935,121.963970107156,131.622232671708,141.213569385325,151.944155880538,154.481051972076,162.182191456242,167.933837198838,171.189523127336,176.809833070026,182.186759183404,182.315950743559,182.643647047875,182.721137038369,174.510436383633,132,1.54315816793295,2.44179793160252,0.0219474880417294
"88",107355,33580,36405,61340,14050,31615,29360,15545,8765,16295,27260,NA,10010,NA,NA,8200,NA,4495,NA,112485,112760,169060,41430,43760,NA,2600,NA,55075,3705,2250,2170,1140,1145,5235,175,825,935
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,7125,3235,16485,8940,1420,615,600,9675,6955,1225,470,90,120,11020,80590,545,65,100,0,20,635,275,365,1585,2630,610,10
"90",1220406.47743386,1057287.55649134,1120015.39374966,780548.022762326,445496.609199242,164738.98077782,197424.616487878,273154.87042731,337667.014708818,302569.568421826,240164.226141486,253582.925217296,72025.0022830458,42642.8617935845,33121.6674106716,31540.4467387635,31508.9007207207,42406.3386321324,49305.3883012545,85698.7308761609,69044.6893865463,41260.5109918449,543.357286202089,10387.8028997655,21770.8713712216,28873.3347765184,30270.5429048391,26282.051727522,25579.5531953856,10320.0587976242,20576.5259410204,18961.2947182996,8069.84221275045,15275.2758085307,22918.2960352434,12079.2857692378,16608.5045067583
"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,4120,4075,19125,840,85,370,4990,11985,2390,80,85,10,30,40,265,135,200,80,5,0,1110,0,5,0,88895,0,25
"92",522969.793273151,711884.707048023,192213.175346169,462861.627278665,538247.873395689,233866.311791601,142205.224710171,100057.613128317,125855.97277819,81502.1658626135,67882.8576788884,69198.4442498887,58709.7420580338,49431.7593887353,49159.9397531609,55039.9697202644,65226.5987762213,55873.0453889617,131695.326925203,134283.659195701,85648.277801167,27095.1590241957,15126.022754999,8850.42726588036,15237.9143476763,19130.6121976485,22471.5479683574,18070.8381716742,41379.8722625689,33475.1275715175,29016.0369507694,8416.8300515428,8104.83553166585,636,508.325974522836,1201.04043924175,20.490081554557
"93",432.75822628937,327.447485793555,267.45844137379,4166.72983711391,5940.26799415961,283.465194478545,350.098881913484,784.386495637768,5172.41471032159,185.264712492281,192.270627878133,6971.97216457826,329.373485393358,843.767408238958,296.828871221515,215.288676621238,163.899467789274,1077.19594303959,8.85992470539648,47.4741052926231,83.3295212588034,68.1424709000289,376.036164267338,216.511698640082,108.811836472796,644.050709355545,110.785404523335,63.3097200600897,54.9463746630954,18.3494675801013,18.9409098044054,30.5567854602155,45.2004099516236,53.7990923035428,340.963154248424,842.623043435005,248.719576542478
"94",260,690,2780,10,135,110,105,60,60,400,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",11535,33880,3475,11230,6415,9090,9400,7895,11970,17075,NA,NA,NA,39415,355,355,10,20,NA,163235,115300,310,165,55,35,140,970,10,85,570,210,10,535,8155,35,90,25
"96",13146.404766335,9749.37054623608,26145.9526037536,11073.9540669323,37152.5299692489,8242.05640076166,6799.77847942517,2669.55148299987,1746.13707273302,1929.43271409188,2773.76335854681,5684.98690091656,4399.25442117656,6490.15085013337,537.119163783588,427.316810097911,454.727388003339,1017.245671508,187.344258091572,186.077832673436,222.508476380556,272.703697578593,327.806493664451,367.746904678341,312.929793768637,346.457623073537,391.392151242721,448.487801204404,492.337520812489,344.219677157534,424.122905535229,444.31911045112,683.793745202808,809.347386939268,612.68441557964,480.882596392299,451.214971501065
"97",NA,NA,12614.065407153,32427.3634342397,73976.7873840622,96658.1769362932,159188.690930906,168100.036226453,196172.506016527,176896.820756474,137592.835643633,93569.4844242386,92180.7822344344,84623.2192334719,159140.043460132,110483.208873177,85389.4984696609,213874.168732926,184819.274729478,107686.524248237,68204.2470740381,46997.5473569039,80595.3359530805,99060.3107132493,72257.8185255065,54243.5483866831,84380.2197490394,712.019643223085,2330.04630293597,4801.48900105171,7440.54924008502,491,369.849551773653,1283.39043813541,208.348672261613,648.942915936033,1161.94749649658
"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10476.6427875328,9863.30271327973,9402.41078171662,8925.19166530441,10340.5887929051,9373.2555240561,8851.30091394711,337,66.6000142183656,113.83236887214,410.786117126569,1111.90506361758,1667.36558077366,2409.82270756224,2679.50216734595,2765.17887460054,2817.09144380679,2882.91565449745,2913.36299039928,3429.58683855061,7.50364202998287,14.9323367739755,57.5136020673131,0.354404688860627
"99",272333.229628991,200410.867370394,134679.508752355,176691.205346892,75783.4319312897,32824.7449931418,60204.5694671631,70770.4925098731,53916.4924240832,70919.2363378337,76643.1667537559,79473.291953834,88138.3089225638,27960.0843439603,14752.1168492125,53406.9004450786,81668.7281899738,46591.9417229741,46312.9902584365,85992.4015941506,42090.3734809574,15792.9103525666,12162.2583669921,9940.68671060267,108.209419893784,2577.34198432891,3969.67625534948,869.847667457682,2259.75160826084,78738.4416258805,21969.1004544981,3111.85666220666,4281.75145748366,4958.92393851545,28806.7588420471,24490.8130238195,27182.8036860518
"100",7850,4640,4980,12630,20965,4255,2005,1580,1035,4655,8475,18455,3665,5635,NA,NA,130,250,NA,NA,3165,19450,NA,13855,1460,5,295,40,1645,NA,NA,1600,0,1180,410,160,40
"101",670,10195,355,65,45,160,20,20,50,150,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"102",31160,66365,40855,66075,46990,31175,17540,13150,3900,20020,9480,3505,2790,2830,2040,790,975,885,12085,82635,1545,695,325,175,15,0,220,165,105,395,300,255,10535,15305,7840,560,5
"103",26190.6122805277,24828.180777264,19515.8312599097,20426.4947631319,25356.4228116897,16410.5687223794,10218.7555880695,7536.91365704771,5976.79494929786,7369.3653647619,8128.19135940873,7055.47695132043,3637.25854061186,3157.77099001678,2490.63369542178,3121.26397362669,1872.0106900242,2634.63026900334,3472.75668958278,1728.99202119119,217,321.426780579236,673.430577820023,348.166351272558,630.449194505489,658.833125629894,693.368793757602,275.645568140489,492.265024663239,3506.1379220671,2549.28981157763,2136.40659880517,2321.78556105706,784.198795812157,916.949204157199,982.866884976441,318.876103851956
"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,1000,1245,1430,940,175,150,90,115,95,35,515,5,5,5,5,0,5,0,10,35,0,175,55,250,110,10
"105",1070,1215,105,175,310,135,765,90,60,80,5,240,20,5,5,125,5,NA,NA,0,NA,NA,5,0,NA,40,0,5,0,0,30,10,0,5,0,0,20
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,105,30,1240,270,50,10,15,20,15,0,0,5,NA,NA,0,10,35,0,15,0,0,5,15,0,180,0,0,0
"107",1371637.54348049,624087.916918174,973251.687318322,213543.458676164,111929.360745472,183112.977693987,311762.737344288,84723.342871318,47632.364979289,39288.3865107461,40181.3472211197,72912.7560585651,100940.063025872,60792.1182158799,43528.269760755,29656.2933466918,35166.2434278903,91238.1621352292,126342.306310261,93716.1284501141,48848.8765512308,70469.9872062562,129629.902110577,78848.4966023555,72378.223036307,26536.3769574696,26780.7669255315,20184.9158866438,7082.03531861955,8112.43149998308,11308.5283485886,9887.97048969041,5810.13009504927,227,234.866104294424,695.118372907352,3.68643870740433
"108",60,0,0,0,0,0,0,0,0,0,NA,800,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,5
"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5292.76236264371,4929,7694.4163630779,7037.49430425709,10170.3873067549,4455.34829133494,3359.50141821092,5825.46532879714,2905.57551714123,6048.73859102436,4250.35777691135,9861.72375480493,318.527930601313,182.579924562194,134.031557202529,205.747274949601,151.481657123328,96.357596172022,69.3986213665293,52.4437952824063,41.9544158866473,58.5323270815122,129.073427698103,81.0949891150156,24.5464132614771,12.2606653666541,7.35670987748345
"110",1530893.36766988,658504.017544091,817692.290885996,516695.800774763,541805.605692447,203792.744723423,118998.907392977,141627.352639091,228235.517573273,137511.373981371,79192.4895722028,50849.644480326,64148.8279715475,111627.186162599,108013.972787581,82341.3706995694,119493.45570912,134358.086532352,269674.41601179,275290.825297612,122916.74661444,106674.253878048,531081.019761682,286804.896510842,1125.93028895492,10960.1702634539,16498.7733174775,7733.54786077866,19068.7555082659,24610.9067455289,10474.6989066722,21354.6778684961,30211.8256553002,12635.5781258065,27168.2480303827,36652.5128854478,13106.3614875726
"111",NA,858.722410867109,910.609758328317,2029,8594.05358350739,867.793625009011,1019.54298419117,722.521340672272,642.185495659645,536.755545479686,503.805180847301,482.704061060665,3154.25181686936,35347.0600364933,26352.4889787479,114.121912657838,7.70744786262268,145.074758718826,979.696921965079,1221.73728516448,926,51711.1410362024,4420.4209535662,2049.18571963828,6919.0663879628,1695.41174483527,1236.5211130136,341.272310276316,429.36101843967,288.514591758665,240.801554115365,213.193140382749,198.265501196646,190.236960531649,101.881238846106,156.282145091497,205.921079164785
"112",55680,31820,16840,25790,119130,49120,13880,19575,101905,343910,25385,2665,860,640,1220,10,0,0,0,150,15,0,220,320,30,115,0,0,0,0,15,0,0,22560,0,0,0
"113",2.32785927480643,7.54324128553194,16.3302126371532,27.8339869741515,41.5608256556709,57.0315166823685,69.0821312401548,82.9926123430433,94.2936844207569,103.01805624054,106.842578533851,108.206185304467,124.004450453709,133.880148207427,144.535286455681,151.760134637833,164.358841306107,160.850626433038,157.721445355298,157.832732112017,166.7154111938,165.769735996589,1127,160.892434779092,159.028269176774,156.314232219257,152.660215846782,149.478622236895,148.042774020765,143.677585738559,139.595321476421,139.864391645304,146.52091517035,146.81300169147,146.99898303989,147.245491690402,146.632681876333
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15832.5147742508,38948.5293694284,23821.1545325065,18423.7085383303,61129.5104491161,34142.3645944435,23910.3822213295,12058.9531670088,7820.12358748792,5639.2186310384,4265.82189318853,3429.62311146278,2746.10694042734,2232.49838038189,1853.62227755868,1554.78662140862,1645.99890663596,1437.63396146854,3145.08377196498,29945.8338948425,10946.0811163333,6617.13412365487,6810.22082098128,1668.12248702044,658.033789957487,457.912420951448
"115",451634.100987786,925412.583102802,471357.035689779,263639.899236789,354796.077081292,257521.427491269,237928.356828422,239424.053467156,199621.196976842,111685.02635664,817803.652206429,425525.836580354,554099.353509284,227367.199360765,186657.102889064,592717.701519902,236047.009260619,532489.417688266,199559.135018895,126235.334835386,219713.095268356,1429.42336914364,15192.1331645897,25347.8025469747,3876.13261851381,15640.7313881957,22736.972454943,8023.74023667703,105406.98597602,109171.232231218,69173.2663560938,23067.5869790248,30870.4278491027,45948.7451281717,48626.2886632699,44863.6476981797,52699.1700486109
"116",605,7650,3100,290,875,9220,230,85,85,30,40,215,15,40,135,80,25,15,5,10,10,35,20,20,30,5,10,5,5,0,15,0,0,0,10,0,0
"117",1230766.06121566,2091476.16475679,1516227.18420509,1328607.15607589,1313164.30119094,455679.94213841,468894.910501674,380892.860105752,331242.798675327,349969.357925014,358992.360353329,190335.781457001,219915.295744817,167515.393214636,116341.685904454,138069.957098668,100280.871685207,120129.241501807,83898.5824246733,79794.7692178788,200902.123942681,101339.576547644,74681.4258492996,103211.670001923,52240.2161257679,68693.582263246,91522.5009362761,30076.1107128196,30395.1836696593,22747.9096740005,194254.362597726,174566.847170138,78744.360223141,48743.0046039115,16172.0494996105,10769.4279002289,65655.7800085407
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25,25,0,0,0,NA,0,0
"119",37975.6993696266,51587.6150282373,60176.9920259849,57847.9207420522,58161.9801674498,61562.1296163125,36466.9316074026,25765.2118968829,18420.2414008029,14027.7930554368,12339.2626018167,11009.2829160797,10063.6413393238,9672.76144929475,7519.66414389269,7082.16432778902,3791.23405533555,3857.02912386511,3905.68601637755,4132.83183962992,10677,3109.54345466041,3014.62636061224,2937.51392539379,2881.04605890824,2854.92478453044,2831.26447780464,1951.43306100713,2042.29975446988,2144.19485711822,2188.86823219796,2226.27919641714,28.5412069381674,137,20359,30273,9
"120",469382.645389421,312537.20078753,307027.39493957,327518.512658637,436621.39636652,422081.388627003,335200.422517876,317971.170721846,640613.681591722,474874.470955077,166637.843361825,102055.587577013,152007.713132923,253683.410975851,129108.334911539,242963.171621234,409448.173499239,411166.242948925,147421.039514518,193397.237316606,188742.279237734,189734.253443884,239123.268016862,246468.416552655,330862.342549879,4527.83531706858,15527.6581385807,17769.6389702949,5730.23272870977,60771.9288268337,33191.5833700651,8095.35783160376,12301.3734278412,16255.1789001582,17651.1701625219,50868.840650878,9524.17748577208
"121",84034.7178335731,50959.8077133215,132598.828887771,83502.9052989703,118084.862872165,44364.3396689628,23027.0277027187,10126.4174076228,38528.9026244856,17434.4235025892,34076.3195789582,37483.5490027144,42857.4640566376,24147.3725283227,8909.16083870342,4161.83684557005,5285.01047890176,10134.3672687563,40748.3360099756,18682.0129991153,13720.6446956201,9261.46191557917,26405.8560673299,37178.5270294382,194.944401515361,1619.96576990575,2569.22705587309,3247.47167031601,5100.3977143254,10152.052965586,6929.70922806755,1595.15282302255,2478.39865885106,3246.20505175818,86.4827994887687,1490.86406333872,2650.80625339277
"122",394.130358282145,872.806626350679,1308.30933128285,1779.04284943535,2147.28011935402,2480.68985396637,2853.49007589326,3171.50798062589,3371.9388896859,3626.79776127958,3659.80780415508,3750.98003747686,3829.72067759228,3882.33408477242,3864.0625559155,4304.8636354065,4281.60591175825,4292.35011739232,4381.44406378613,4398.02057148355,4318.63539355371,4333.44714110118,4044.68328931464,3761.66745139324,3533.40106798369,3318.81951342701,3132.2990611067,2955.01695497555,2795.1507243121,2645.38675001118,2508.737586219,2382.58760269496,2182.76462417273,2146.2902428434,2053.42759170267,1974.83312107784,1902.93199625237
"123",84610,126654.980047852,246455.774421746,234022.201049968,279588.594797749,267303.471164316,255223.173120468,217640.581422086,211193.879730309,179322.354974236,126378.780054487,116408.227559866,96049.3174925916,86153.9697894034,77428.4887453284,74390.5850269866,74917.3399410645,69967.2378893745,2055.6881695629,10865.2548691904,21314.9965854161,37118.0635231048,47886.4120810078,55842.3860110443,60976.5905091216,12829.7407186827,24222.6733565866,33815.3957683374,7901.21907253806,118712,49863.3037843492,55888.1755730024,60908.1402596866,18259.7716969932,29588.0313499196,44145.1533511451,15578.4906724846
"124",28450,46340,46565,40735,25815,23495,27145,11520,5135,2815,1375,1815,2710,1730,3270,2300,3135,2415,12880,30935,10990,2040,3160,28645,7035,2820,1970,1670,765,365,7845,9340,975,22745,6590,7845,8545
"125",NA,NA,NA,NA,NA,NA,NA,2213.1514707592,4901,6629.18712489751,7186.29841006503,13658.5580174174,14308.361518504,13271.2338146877,14608.4991946292,20708.0640673039,27615.875751323,171.604693462607,82.7215755463692,296.41738640602,200.480379905007,4076,3138,281.725699683844,567.147648890627,1034.36045704037,1540.22847604135,2048.198102669,5093.91222836546,3759.23261304101,4346.32524035662,4864.36030253231,103.489870190998,291.006364382944,166.98154941095,6.60193243809839,96.2172171455387
"126",324623.865611695,298972.879306594,229892.531174461,319747.59259221,509630.905979053,163616.572554842,119696.75805393,131360.683611908,173696.489854942,159965.362711456,827714.654124671,264870.046058162,275555.907453777,365627.955877068,523260.883081852,520652.557937654,264346.649329141,126490.498345649,270509.007827814,181769.69448526,477702.820996098,261079.335307848,407175.376762612,473038.35393979,8840.63241221525,17794.7313104751,24406.6921488499,30424.6848282982,6202.00544342813,15991.8012816787,7775.50517141634,17051.2081424659,1224,12547.7212867637,56245.8418570519,776,14310.9824994776
"127",3156650.54337796,3080231.37230879,3014794.79934481,4087481.09407569,3567331.77923526,2565885.18445363,4531783.7204004,4326895.64402221,1102909.65363183,2708679.08128919,2492401.14058896,5101850.7336075,3151129.18729394,2363000.56536976,1083093.97348157,1957736.32321945,831950.499859761,3471602.28431875,4894426.77229486,4690579.06156133,3712619.49736577,2564716.08667667,3112247.00097954,2047451.69104458,2450951.46911334,340766.170806921,248114.357959157,629501.949967567,99463.6205767075,500128.310897993,542575.023806069,212163.76301967,1202707.12562769,325494.816995251,415010.087536335,516518.730366532,228661.828759368
"128",1120,1130,560,765,4780,12750,3960,1570,0,0,0,11660,1695,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0
"129",2,0.915618876749142,1.19225665992439,1.56054530337193,21,7,2.29908630800962,2.3729306633297,2.42050233065088,2.45551840831019,121,2.59264254749839,2.5979574916712,2.60752719604108,3.1524996771611,3.17568819343294,3.21274341559794,0.0115918763831816,0.0126911347057205,0.0138122205497228,0.0149617528529173,0.0167064750628362,0.0210456595715995,0.0224676370634041,0.02604718258083,0.0277390580233505,0.0296962305167675,0.0315392397926021,0.0334668590917951,0.0354393448657769,0.0374581216010762,0.0384446560217314,0.0394419017239157,0.0404497448481448,0.0414681138707205,0.0424968540720156,0.0435357955306729
"130",385,475,2400,410,120,450,1135,7595,620,80,295,2360,2340,1510,920,285,105,45,11840,5095,NA,15,20,55,20,5,50,545,75,75,255,50,13160,720,35,30,80
"131",22930,54870,30905,8875,6560,6095,2815,665,65,475,85,365,35,30,90,115,55,NA,NA,0,20,25,40,35,0,0,NA,20,10,15,195,20,40,15,70,0,5
