"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"KOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912000000912,0,0,0,0,0.09534881110195,0.09872067475585,0.08935438682835,0.08073740193505,0,0,0,0,0,0,0,0
"KWT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64885,0,0,0,0.58666293894635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416725890476,0.3688467456128,0,0,0,0,0,0.912000000912,0,0,0,0.921804570921805,0.00095000000095,0,0.675038487172992,0.00095000000095,0,0.675038487172992
"LBN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93765,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.345616365475,0,0.95,0.345616365475
"LBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405000009405,0,0,0.700912223855,0,0,0,0.587864300859,0,0,0,0,0,0
"LBY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,0,0,0.456063316037,0,0,0,0,0,0,0,0
"LCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9063,0,0,0,0,0,0,0,0,0,0.2708592481,0,0,0.2708592481,0
"LSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433475696593,0.9367,0,0,0.4768232662523,0,0,0,0.46430592418835,0,0,0,0,0,0.52702148035,0,0,0.52702148035,0
"LTU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LVA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0,0,0,0,0.95,0,0,0.95,0
"MCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8816000008816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405,0,0,0.587864300859,0,0,0.552236161413,0,0,0.5938023241,0,0,0.5938023241,0
"MDV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32965,0.9215,0,0,0,0,0,0,0,0,0.8075,0,0.208942001968,0,0,0,0,0,0,0,0,0,0
"MEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8493,0,0,0,0,0,0,0,0,0.21743720232,0,0,0,0.173949761856,0,0,0,0,0.2852051303764,0.2225107370408,0.3623953372,0,0.2225107370408,0.3623953372,0
"MHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MKD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15485000015485,0,0,0,0,0,0,0,0
"MLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405000009405,0,0,0.715364022285,0,0,0.587864300859,0,0,0,0.549618858909064,0.065318255651,0,0,0.065318255651,0,0
"MLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822067457294,0.2566854155166,0.1245744417274,0,0,0.416725890476,0,0,0,0,0.363566732194035,0,0,0.363566732194035,0,0
"MNE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086846301981,0,0.24992704622265,0,0,0,0.106497654984,0,0,0,0,0,0,0.1732207806195,0,0,0,0,0.89015000089015,0,0,0.89015000089015,0,0
"MOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89205,0,0,0.587864300859,0,0,0.587864300859,0,0.582384015543134,0,0,0.582384015543134,0
"MRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48187811858375,0,0,0,0.383938846965,0,0,0,0,0.9405,0,0,0,0,0,0,0.5871,0.019,0,0.904223990555,0.019,0,0.904223990555
"MUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8455,0,0,0,0,0,0,0.587864300859,0,0,0.581926277618,0,0,0,0,0.503470699236283,0,0,0.503470699236283,0
"MYS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912,0,0,0,0,0,0,0,0,0.3731107178,0.95,0,0.3731107178,0.95
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215,0.581926277618,0,0.47504185928,0,0,0.558174184654,0,0,0,0,0,0.312527539,0,0,0.86507722,0,0.4413090195,0.86507722,0,0.4413090195
"NER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88445000088445,0.05225000005225,0,0,0.715364022285,0,0.587864300859,0,0.9405,0,0,0.9405,0,0
"NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47025000047025,0.4256000004256,0,0.700912223855,0,0,0.715364022285,0,0.71027706164115,0,0,0.71027706164115,0
"NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437301982808,0,0.355147430456,0,0.351523477084,0,0,0,0.358771383828,0.9405,0.021743720232,0,0.358771383828,0,0,0.14345,0.358771383828,0,0,0.358771383828,0,0
"NIU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405000009405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52155000052155,0.4237000004237,0,0,0.4563993779955,0,0,0,0.874,0,0,0.874,0,0
"NRU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405000009405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NZL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OMN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363156494319,0,0.47975000047975,0.520293921837,0,0.17225395879185,0.2286904410171,0.0405114351354,0.7943418654,0.793569530696547,0.0405114351354,0.7943418654,0.793569530696547
"PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295291545092,0,0,0,0,0,0,0.355147430456,0,0,0.0141334181508,0,0.340651616968,0,0,0,0,0,0,0,0,0
"PER",0,0,0,0,0,0,0,0,0,0,0,0,0.7277,0,0,0.437301982808,0,0.9386,0,0,0,0.351523477084,0,0,0,0,0,0,0,0,0,0.286593249476011,0,0,0,0,0,0
"PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968000008968,0,0,0,0,0,0.416725890476,0,0,0.35445518191,0,0.01425,0,0.3649022820084,0,0,0.4433254154,0,0,0.4433254154
"PLW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241237336122455,0,0,0,0,0,0
"PNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568371232638,0,0,0,0,0,0.057033536805,0.38497637343375,0.56490360264,0,0,0,0.361310213551,0,0,0.528034855442074,0,0,0.528034855442074,0,0
"POL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34124475,0,0,0,0,0,0,0,0.9405,0,0,0,0,0,0,0,0,0,0
"PRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73625,0,0,0.446318518536,0,0,0,0,0.3381148496076,0,0,0,0,0,0.3504362910724,0,0,0,0.3623953372,0.3623953372,0,0.3623953372,0.3623953372
"QAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7201,0,0,0,0,0,0,0.307144682229,0,0,0,0,0,0,0,0,0,0
"ROU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8835000008835,0,0,0,0,0,0,0,0,0,0,0,0,0.0010850047413,0,0,0,0,0,0
"RUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95000000095,0,0,0.95000000095
"RWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8759,0,0,0.587864300859,0,0,0.5217512655465,0,0,0,0.925649424345,0,0,0.925649424345,0
"SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59185,0,0,0,0,0,0.4514096087305,0,0,0.7942,0,0,0,0.92476572,0,0,0,0,0,0
"SDN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026000001026,0.53865000053865,0.2717,0.3135,0.20805,0.19475,0,0,0.2356,0.1686398600444,0.95,0,0.1686398600444,0.95,0
"SEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931000000931,0,0,0.587864300859,0,0,0,0.0914455579114,0,0,0.93702201846,0,0,0.93702201846,0
"SGP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7581000007581,0.79895000079895,0,0,0,0,0,0,0,0.430025652938,0,0,0.39899287386,0,0,0.6721809694875,0,0.422767135165109,0.6721809694875,0,0.422767135165109
"SLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87875000087875,0,0,0.587864300859,0,0,0.587864300859,0,0,0.587864300859,0,0,0.587864300859,0,0
"SLV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355147430456,0,0,0,0,0,0.356959407142,0,0,0,0,0.31709592005,0,0,0.31709592005,0,0
"SMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855000000855,0.5282000005282,0.70965000070965,0.0703000000703,0.484135247405,0.644550209978,0.61655000061655,0.47025000047025,0.7225899215,0.7225899215,0.47025000047025,0.7225899215,0.7225899215
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893,0,0,0,0,0,0,0,0.9405,0,0,0,0,0.5217512655465,0,0,0.5217512655465,0,0
"SUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421523045284,0,0,0,0,0,0,0,0.2781601272088,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87685,0.8132,0,0,0.505940621136,0,0,0,0.4795895471185,0,0,0.46852209603115,0,0,0,0.52702148035,0,0,0.52702148035,0
"SYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405,0,0,0,0,0,0,0.0019,0,0.5436418243905,0,0,0,0,0.3602313503032,0.95,0.54913315595,0.3602313503032,0.95,0.54913315595
"TCD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4522000004522,0.57665000057665,0,0.69368632464,0.63587913092,0,0.268803450798,0.715364022285,0,0.831570282499548,0.715364022285,0,0.831570282499548
"TGO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405000009405,0,0,0.715364022285,0,0,0,0.581926277618,0,0.575988254377,0,0,0.75068496405,0,0,0.75068496405,0
"THA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TJK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931000000931,0,0,0,0,0.9348,0,0,0,0,0,0,0,0
"TKM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215000009215,0,0,0,0,0,0,0,0,0,0
"TLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59733282411,0,0,0.32965000032965,0,0,0.396776246783,0,0.9291000009291,0,0,0,0,0,0
"TON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405,0,0,0.3099369066129,0.299960297672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83885,0.076878641833,0.527167829712,0,0,0,0,0,0,0,0,0,0,0,0
"TUV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405,0,0,0,0,0,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0
"TZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25365,0,0,0,0.474319332315,0,0,0,0,0,0.510782262071679,0,0,0.95,0,0,0.95
"UGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065033092935,0,0.468238269132,0,0,0.9405000009405,0,0,0,0,0,0.587864300859,0,0,0.587864300859,0,0,0.587864300859,0,0
"UKR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01805000001805,0,0,0,0,0,0,0,0,0
"URY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5909,0,0,0,0.34427557034,0,0,0,0,0.340651616968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UZB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06935000006935,0.9272000009272,0,0,0,0.9405000009405,0,0,0,0,0,0
"VCT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9405,0,0,0,0.392219304168,0,0,0,0.358771383828,0,0,0,0.446318518536,0,0,0.18723468957305,0,0,0,0.3623953372,0.3623953372,0,0.3623953372,0.3623953372
"VNM",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260024878176,0,0,0,0,0,0,0,0,0.250033696864,0.327650792336,0,0,0,0,0,0,0.35445518191,0,0,0.95,0.95,0,0.95,0.95
"VUT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9025000009025,0,0,0,0,0,0,0,0.790214546187,0,0,0.588282326775,0,0,0,0.594245248211234,0,0,0.594245248211234,0
"WSM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215,0,0,0,0,0.6137,0,0,0,0,0.54906350499,0.45855853164,0,0,0,0,0,0,0,0
"YEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,0,0,0,0.0152,0.699271470470789,0.74923142035,0.95,0.699271470470789,0.74923142035,0.95
"ZAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23845,0.7543,0,0,0.4257562663797,0,0,0,0.4922621266789,0,0,0.5427353242274,0,0.0011876046482,0,0,0,0.5938023241,0,0,0.5938023241,0
"ZMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14345,0.9405,0,0,0,0.587864300859,0,0,0,0,0.9405,0,0,0.9405,0,0
"ZWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8835,0,0,0,0.504731975485,0,0,0,0.564112207895,0,0,0.312527539,0,0,0.5813324752939,0,0,0.5813324752939,0,0
